content,published_at,likes,replies
"How about not harboring terrorists?
How about the elimination of Bin Laden? How about France, the UK and the US attacking terrorists in Mali, Burkina Faso, Iraq and Syria?
How about turkey killing Kurds in Syria and Iraq?
Hamas are dead man walking. Don’t want your country to be attacked? Send them elsewhere

0:40 ceasefire? 😂😂😂😂 what a joke! Ceasefire 🤣🤣🤣 hilarious! 
Ceasefire will happen after Hamas is eliminated, in Gaza, Qatar and elsewhere. Those fake talks? 😂😂 give me a break",2025-09-14 19:53:21.779000+00:00,0,0
Qatar hosting Hams was signing getting bombed by Israel some time in future.,2025-09-14 19:53:21.779000+00:00,0,0
Updates appreciated 👍,2025-09-14 19:53:21.779000+00:00,1,0
Go Israel,2025-09-14 19:53:21.779000+00:00,0,0
"Only public outrage when the Jews do it, right?... US did it in Pakistan for Bin Laden, UK did it in Iraq for ISIS... but THIS is a problem?",2025-09-14 19:53:21.779000+00:00,0,2
Go go go Israel ! Qatar have been one of the root cause of this war and disinformation worldwide,2025-09-14 19:53:21.779000+00:00,0,0
"Preamble to World War 3 ! Someone is going to launch that first WMD  , then all hell is going to break loose.",2025-09-14 19:53:21.779000+00:00,0,0
Israel is a threat to world peace and war crimes must be enforced in court,2025-09-14 19:53:21.779000+00:00,0,0
Qatar using American defense equipment that was turned off by the Israelis as they attacked.,2025-09-14 19:53:21.779000+00:00,138,9
Dang qatar pours money into you don't it,2025-09-14 19:53:21.779000+00:00,0,0
Conclusion : Quatar anti-aérien défense dépends 100% from Israël !,2025-09-14 19:53:21.779000+00:00,0,0
"Also, it's important to mention that it wasn't just Hamas that was killed. An innocent Qatari security guard was also killed",2025-09-14 19:53:21.779000+00:00,17,7
Switch Trump to US choices Trump is an old man he makes 0 decisions. If Trump made any decisions we would already be at war,2025-09-14 19:53:23.947000+00:00,0,0
"Israel, for long, has been a racist state, but now, under Shaitanyahu, it is a rogue, terrorist state!
It is now upon the world to hold it responsible/accountable & take it down! But, alas, we all know how this will play out............",2025-09-14 19:53:23.947000+00:00,2,0
Qatar is an agreed political negotiations ground for Hamas. Israel have bombed 9 countries in the last year and continue to get away with it.,2025-09-14 19:53:23.947000+00:00,3,2
"Qatar, Saudi Arabia, Iran. DEMOCRACY IS NEEDED HERE, ENOUGH POWER OF RICH FAMILIES!!!!!",2025-09-14 19:53:23.947000+00:00,1,1
"Isreal not a state, it a racist shit hole that gets funded by the US and brainwashed boomers to think they are the ""chosen"" people. There time limited. We see the evil for what it is.",2025-09-14 19:53:23.947000+00:00,0,0
"If you hiding terrorists and cooperate with them, than Qatar is confederate. Also Qatar support other terrorists officially or unofficially. They had a lot of time to go back but they decided not to. So they have now challenge consequences. Same issue was Pakistan hiding Usama Bin Ladin.

If you don't give terrorists in front of international court. You can't say anything to the country where these terrorists carried out a terrorist attack after they themselves punish them.",2025-09-14 19:53:23.947000+00:00,0,1
"The days of playing both sides are honestly over in the region, the little guys will be forced to pick a side or get whooped by both",2025-09-14 19:53:23.947000+00:00,0,0
"The days of playing both sides are honestly over in the region, the little guys will be forced to pick a side or get whooped by both",2025-09-14 19:53:23.947000+00:00,2,0
"Qatar, rich sponsor of islamic terror!!!!!!!!!!!!",2025-09-14 19:53:23.947000+00:00,1,0
Qatarstrophic 😂,2025-09-14 19:53:23.947000+00:00,1,0
Israel is objectively out of control. The only allies they have are bought. Everyone else loathes them deeply.,2025-09-14 19:53:23.947000+00:00,2,3
"""Safe haven for terrorists..."" bleats of International Law are negated with this; he said it in the commentary. If Qatar hid Hamas after 10/7, congratulations, they have chosen a side and are now party to the conflict. Qatar has laundered 10s of billions of dollars of aid money that should have went to their Palestinian bretheren. Stealing aid money for refugees? Can't get any lower than that low. Can't cry about it when it blows up in their face, FAFO.
 International law bookshelves groan heavy with laws against terrorism, especially how it is financed I mean, for f sake, it's right there in the name:  ""terrorism."" 
And people think another 10 days of negotiations out of the over 700 we've had since the attack would finally do the trick? Seriously?",2025-09-14 19:53:23.947000+00:00,0,0
"Qatar isn’t “the messenger” they are the defenders of the gen0sidal terrorists that run Gaza, and they are the ones pumping billions of pro Islam lies and propoganda into western schools and institutions. They should NOT be safe. They are the definition of evil.",2025-09-14 19:53:23.947000+00:00,0,0
that bribe to Trump didn't get them much did it.,2025-09-14 19:53:23.947000+00:00,0,0
Trump has ruined 80 years of US credibility.,2025-09-14 19:53:23.947000+00:00,1,0
"Qatar is an awful actor in the region. That said the Americans are degrading the authenticity of the security guarantee, and these attacks are killing any shot of an end to war in Gaza through negotiation.",2025-09-14 19:53:23.947000+00:00,23,4
"to quote great Rick and Morty , this is something Saudies do , they may have done it ,they DID DO IT !",2025-09-14 19:53:23.947000+00:00,0,0
Fuck ground bews,2025-09-14 19:53:23.947000+00:00,1,0
Thanks for bringing these issues to Light.,2025-09-14 19:53:23.947000+00:00,2,0
Israel killed the peace negotiators Israel does not want peace Israel is a rogue genocidal apartheid state and needs to be crushed BDS Israel now,2025-09-14 19:53:23.947000+00:00,0,0
"Im sorry Shirvan but this aint it. How in a video about Qatar you couldnt mention how it's the main financial sponsor of Hamas, how they've been financing terrorism globally, how the only reason they're considered a mediator is because Hamas wouldnt agree to negotiate without them, and how Al Jazeera has been acting as Hamas' mouthpiece ever since this war began?

It's the first time I find myself disappointed with your coverage.",2025-09-14 19:53:26.148000+00:00,1,0
Nazis,2025-09-14 19:53:26.148000+00:00,0,0
"I'm predicting the pendulum will fully swing against Israel once they openly declare their intention and politically, militarily, and physically occupy Cypress and parts of Greece. At that point, surely, European countries will be fed up. I expect Israel to specifically lay claim to Thessalonika and any other cities or regions in which they had strong historical ties to.",2025-09-14 19:53:26.148000+00:00,0,1
"Russia, China, the USA and Israel need to be dissolved if we ever want some semblance of peace on this planet.",2025-09-14 19:53:26.148000+00:00,5,6
Qatar has been the heart of evil for years. There's  a reason why they're caged in by the Saudis and other Emirate states. They played both sides for years and it should've been wiped out a long time ago,2025-09-14 19:53:26.148000+00:00,0,0
Didn’t Iran air defense was “silent” during the Israeli 6 hour rocket barrage? 😂,2025-09-14 19:53:26.148000+00:00,0,0
Nothing stable anymore. Thanks for your reporting!,2025-09-14 19:53:26.148000+00:00,0,0
Your US supplied air defences don't work against a US backed attack?  Perhaps kill switches aren't confine to F35s.,2025-09-14 19:53:26.148000+00:00,1,0
"israel trying to not violate interantional airspace, law, the Geneva convention and common moral sense (impossible)",2025-09-14 19:53:26.148000+00:00,1,2
Id like to see a deeper dive into Turkish support for hamas & Israel situation one day,2025-09-14 19:53:26.148000+00:00,0,0
"After WW-2 Israel was created by the Western Elite's, ""Military-Industrial-Banking-Mob-Media Complex"" 
as their tool, to first control the Near East, then the world.",2025-09-14 19:53:26.148000+00:00,1,1
"Qatar ki kat gayi fir se 😂

Next time it might be Al Jazeera HQ by Israel given its propaganda news. Be careful and be safe.",2025-09-14 19:53:26.148000+00:00,0,0
Israel will be destroyed.,2025-09-14 19:53:26.148000+00:00,0,0
NEVER FORGET THE USS LIBERTY!,2025-09-14 19:53:26.148000+00:00,2,2
"Hamas: (goes after civilians)
Israel: (goes straight for the head leaders)
Hamas: Wait, that's illegrrrrrchh",2025-09-14 19:53:26.148000+00:00,18,9
"You mean to say that 7000+ Hamas missiles into Israel 2024-25 did not shatter ME? Not as it Hamas used timewasting as a negotiating tactic anyway. Usual lack of equitability, respect, or consideration to Jews.",2025-09-14 19:53:26.148000+00:00,0,0
"Attacked Lebanon & stole their land - attacked Syria & stole their land, attacked Iraq - attacked Iran - attacked Tunisia - attacked Yemen  - attacked Qatar and somehow israel all for peace 😂😂😂
No wonder why European never ever give a piece of land to these people. Europe knew if you give these people a piece of land. There is no stopping haha...",2025-09-14 19:53:26.148000+00:00,0,0
israel is committing genocide in Gaza! you never mention that!,2025-09-14 19:53:26.148000+00:00,31,14
Good!!!! shoo them!,2025-09-14 19:53:26.148000+00:00,0,0
Israel only wants anexation of Gaza so they can settle in the land and chase out Palestinians,2025-09-14 19:53:26.148000+00:00,0,0
"No mention that it was the US that requested Hamas to station representatives in Qatar?

spiegel de: ""How quickly do you Germans forget?"" asks one Qatari government official in Doha. Clearly irked, the man, in his 40s, is sitting in his office on the 34th floor of one of the Qatari capital’s glassed-in skyscrapers. In 2011, then United States President Barack Obama personally requested that the Emir of Qatar take the leadership of Hamas into his country.

At the time, Washington was seeking to establish a communications channel to the Iranian-backed terrorist group. The Americans believed that a Hamas office in Doha would be easier to access than a Hamas bureau in Tehran. Since then, Hamas chief Haniyeh has been living on the Arabian Peninsula, and with him are several veterans of the terrorist organization, including prominent Hamas leader Khaled Mashaal.

Al Jazeera: In a 2023 opinion piece for The Wall Street Journal (WSJ), the Qatari ambassador to the US, Sheikh Meshal bin Hamad Al Thani, said that Washington wanted the office “to establish indirect lines of communication with Hamas”.",2025-09-14 19:53:28.409000+00:00,25,5
"at this point, Israel acts more like a crime syndicate than a country. Just straight up using mafia/cartel tactics",2025-09-14 19:53:28.409000+00:00,34,14
"Peace sells, but who's buying?",2025-09-14 19:53:28.409000+00:00,0,0
Israel and jewish power need to be completely destroyed,2025-09-14 19:53:28.409000+00:00,0,0
Qatar 20 years of toppling regimes and financing worldwide terror are ending.,2025-09-14 19:53:28.409000+00:00,24,4
"Dear Mr Qatar and Mr Ham-ass; do NOT poke the wounded and cornered lion. Should be obvious, but just saying.
God bless Israel 🇮🇱🇮🇱🇮🇱",2025-09-14 19:53:28.409000+00:00,4,0
Qatar will be incorporated into the gulf states at some point. With the US   tacit agreement,2025-09-14 19:53:28.409000+00:00,0,1
Useless city states so that a monkey can get a throne for itself. ar*bs have a long way to go to unite themselves.,2025-09-14 19:53:28.409000+00:00,0,0
"Israel has defended itself into a 5th country. Amazing, ain't it?!
We observe",2025-09-14 19:53:28.409000+00:00,1,2
"Most likely they flew through Syria, Iraq and then Persian Gulf. Not Red Sea or Saudi airspace",2025-09-14 19:53:28.409000+00:00,1,0
"I respect Sheikh Al-Thani for hosting mediators alot try try to reach peace, but time and time again Israel has shown they don't want peace. Their attacks on everyone around them is gonna lead to their destruction and they're too stupid to realize that. Once the countries around them begin training their troops so they are on the same page, the destruction of Israel will be imminent",2025-09-14 19:53:28.409000+00:00,1,4
